statement_originator,statement_date,statement,verdict,statement_source,tags,factchecker,factcheck_date,factcheck_analysis_link
Marco Rubio,"August 27, 2010","""Charlie Crist has six different positions on ObamaCare.""",half-true,campaign website,Health Care; Florida,Amy Sherman,"September 2, 2010",https://www.politifact.com/factchecks/2010/sep/02/marco-rubio/rubio-says-crist-has-taken-six-different-positions/
Rick Scott,"September 1, 2010","Alex Sink wants to ""cut Medicare.""",false,statement.,Health Care; Medicare; Florida,Aaron Sharockman,"September 2, 2010",https://www.politifact.com/factchecks/2010/sep/02/rick-scott/rick-scott-says-alex-sink-wants-cut-medicare/
Bud Chiles,"August 31, 2010","""Florida is 49th in per capita spending on mental health care.""",true,campaign website,Health Care; Florida,Amy Sherman,"August 31, 2010",https://www.politifact.com/factchecks/2010/aug/31/bud-chiles/chiles-says-florida-ranks-49th-capita-mental-healt/
John Boehner,"August 24, 2010","Under the new health care law, ""if a landscaper wants to buy a new lawnmower, or a restaurant needs a new ice-maker, they have to report that to the feds.""",true,speech at the City Club of Cleveland,Ohio; Health Care; Taxes,Stephen Koff,"August 31, 2010",https://www.politifact.com/factchecks/2010/aug/31/john-boehner/rep-john-boehner-gets-it-right-new-business-tax-ma/
David Dewhurst,"August 25, 2010","""We spend more money on health care per capita in the United States than any other country in the world. Of the 30 developed countries in the world, we spend 2 1/2 times more than the average. Of the country that spends the second most per capita, Switzerland, we spend 175 percent more.""",half-true,editorial board meeting with the Austin American-Statesman,Health Care; Texas,,"August 31, 2010",https://www.politifact.com/factchecks/2010/aug/31/david-dewhurst/lt-gov-david-dewhurst-says-united-states-spends-mo/
Frank Caprio,"August 26, 2010","""1 in 4 Rhode Islanders under the age of 65 does not have health insurance.""",half-true,his campaign website,Rhode Island; Health Care,Cynthia Needham,"August 31, 2010",https://www.politifact.com/factchecks/2010/aug/31/frank-caprio/caprio-says-1-4-rhode-islanders-dont-have-health-i/
Ann Marie  Buerkle,"August 10, 2010","""The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014,"" including ""each individual’s Body Mass Index.""",false,page on her campaign website,National; Health Care; Privacy Issues,Louis Jacobson,"August 30, 2010",https://www.politifact.com/factchecks/2010/aug/30/ann-marie-buerkle/ann-marie-buerkle-gop-candidate-says-under-new-hea/
Alan Grayson,"August 18, 2010","The United States is ""50th in life expectancy"" in the world.",mostly-true,"MSNBC's ""The Ed Show.""",Health Care; Florida,Lukas Pleva,"August 25, 2010",https://www.politifact.com/factchecks/2010/aug/25/alan-grayson/rep-alan-grayson-says-us-50th-life-expectancy/
Chain email,"August 2, 2010","Under the new health care law, ""all real estate transactions will be subject to a 3.8% Sales Tax""",pants-fire,chain e-mail,National; Health Care; Regulation; Taxes,Angie Drobnic Holan,"August 23, 2010",https://www.politifact.com/factchecks/2010/aug/23/chain-email/health-care-law-sales-tax-home-sales-no/
Debbie Riddle,"August 10, 2010","""Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.""",false,television interview,Immigration; Children; Families; Health Care; Terrorism; Texas,Meghan Ashford-Grooms,"August 23, 2010",https://www.politifact.com/factchecks/2010/aug/23/debbie-riddle/debbie-riddle-says-more-81-babies-born-houston-hos/
Debbie Wasserman Schultz,"August 12, 2010","Republicans are now ""taking credit"" for provisions of the health care bill ""that they had tried to derail.""",half-true,op ed article,National; Health Care,Robert Farley,"August 13, 2010",https://www.politifact.com/factchecks/2010/aug/13/debbie-wasserman-schultz/democrats-op-ed-accuses-republicans-taking-credit-/
Nancy Pelosi,"August 10, 2010","A bill to aid state and local governments ""is fully paid-for by closing costly corporate tax loopholes.""",mostly-false,news release,National; Children; Education; Families; Federal Budget; Health Care; States; Stimulus; Taxes,Louis Jacobson,"August 13, 2010",https://www.politifact.com/factchecks/2010/aug/13/nancy-pelosi/nancy-pelosi-says-state-local-aid-bill-fully-paid-/
Pam Bondi,"April 28, 2010",I've shut down pill mills.,mostly-false,speech.,Health Care; Crime; Florida,Aaron Sharockman,"August 11, 2010",https://www.politifact.com/factchecks/2010/aug/11/pam-bondi/ag-candidate-pam-bondi-says-shes-shut-down-pill-mi/
Gen. Peter Chiarelli,"August 8, 2010","About 106,000 soldiers had ""a prescription of three weeks or more"" for pain, depression or anxiety medication.",true,"interview on ""This Week.""",National; Health Care; Military; This Week - ABC News,Angie Drobnic Holan,"August 10, 2010",https://www.politifact.com/factchecks/2010/aug/10/gen-peter-chiarelli/us-army-report-documents-problem-suicides-military/
Lindsey Graham,"July 28, 2010","""People come here to have babies. They come here to drop a child. It's called 'drop and leave.""",half-true,"interview with Fox News' ""On the Record with Greta Van Susteren""",Immigration; National; Health Care; Legal Issues,Louis Jacobson,"August 6, 2010",https://www.politifact.com/factchecks/2010/aug/06/lindsey-graham/illegal-immigrants-anchor-babies-birthright/
Republican Party of Texas,"July 19, 2010","Says President Barack Obama initially said the national health-care mandate isn't a tax, but his administration now says it is a tax.",mostly-true,message on Twitter,Health Care; Taxes; Texas,Ciara O'Rourke,"August 2, 2010",https://www.politifact.com/factchecks/2010/aug/02/republican-party-texas/republican-party-texas-says-president-barack-obama/
Gordon Quan,"June 30, 2010","Some cardiologists estimate ""70 percent of all males over 50 have some form of heart disease.""",half-true,e-mail blast,Health Care; Texas,W. Gardner Selby,"July 31, 2010",https://www.politifact.com/factchecks/2010/jul/31/gordon-quan/gordon-quan-harris-county-candidate-says-70-percde/
John Boehner,"July 13, 2010","""The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.""",false,news release,Abortion; Ohio; Health Care,Sabrina  Eaton,"July 23, 2010",https://www.politifact.com/factchecks/2010/jul/23/john-boehner/john-boehner-gop-claims-federal-taxpayers-will-fun/
Pam Bondi,"July 15, 2010","Opponent Holly Benson said that ""Just because you're poor doesn't mean you're unhealthy, it just means you have a lot more time to go running.""",mostly-true,campaign mail piece.,Candidate Biography; Health Care; Florida,Aaron Sharockman,"July 20, 2010",https://www.politifact.com/factchecks/2010/jul/20/pam-bondi/holly-benson-once-said-poor-people-have-time-run-o/
Joe Biden,"July 18, 2010","""The health care numbers are going up.""",mostly-false,interview on ABC's This Week,National; Health Care; This Week - ABC News,Alex Holt,"July 20, 2010",https://www.politifact.com/factchecks/2010/jul/20/joe-biden/joe-biden-says-health-care-approval-increasing/
National Right to Life Committee,"July 13, 2010","The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover ""any legal abortion.""",false,prepared statement,Abortion; National; Health Care; States,Angie Drobnic Holan,"July 16, 2010",https://www.politifact.com/factchecks/2010/jul/16/national-right-life-committee/abortions-pennsylvania-paid-federal-dollars-not-so/
Bill White,"June 25, 2010","""In Rick Perry’s Texas, we import nurses ... from other countries.""",half-true,speech at the Texas Democratic Party convention,Health Care; Texas,Meghan Ashford-Grooms,"July 14, 2010",https://www.politifact.com/factchecks/2010/jul/14/bill-white/white-perrys-texas-we-import-nurses/
John Oxendine,"July 11, 2010","""To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.""",half-true,televised debate on Fox 5,Georgia; Health Care,Willoughby Mariano,"July 13, 2010",https://www.politifact.com/factchecks/2010/jul/13/john-oxendine/gov-hopeful-john-oxendine-said-heath-care-unconsti/
Stephen Archambault,"June 28, 2010","Blue Cross headquarters has ""a $30,000 granite table.""",pants-fire,speech at the state Democratic convention,Rhode Island; Corporations; Economy; Health Care,C. Eugene Emery Jr.,"July 11, 2010",https://www.politifact.com/factchecks/2010/jul/11/steve-archambault/archambault-says-blue-cross-headquarters-has-30000/
Ralph Hudgens,"June 22, 2010","""The insurance commissioner can’t do squat about health care.""",mostly-true,radio interview broadcast over the Internet,Georgia; Health Care,Willoughby Mariano,"July 8, 2010",https://www.politifact.com/factchecks/2010/jul/08/ralph-hudgens/insurance-commissioner-candidate-hudgens-says-offi/
Bill Clegg,"June 24, 2010","The U.S. deficit  ""increases at $3 million per second.""",false,candidate web page,Rhode Island; Economy; Federal Budget; Health Care,C. Eugene Emery Jr.,"July 2, 2010",https://www.politifact.com/factchecks/2010/jul/02/bill-clegg/clegg-claims-federal-deficit-growing-rate-3-millio/
Judson Hill,"June 21, 2010","He ""stood up to Barack Obama by passing legislation that prevents you from being forced to join government health plans or buy health insurance against your will.""",half-true,campaing mailer,Georgia; Health Care,Willoughby Mariano,"July 1, 2010",https://www.politifact.com/factchecks/2010/jul/01/judson-hill/state-senator-said-hes-fighting-obama-health-care/
Bill Lynch,"May 19, 2010","Blue Cross’ new  $90-million Providence headquarters ""was outfitted with $25 million in  decor.""",pants-fire,posting on his website,Rhode Island; Health Care,C. Eugene Emery Jr.,"June 28, 2010",https://www.politifact.com/factchecks/2010/jun/28/bill-lynch/Bill-Lynch-campaign-claims-Blue-Cross-spent/
Lincoln Chafee,"May 4, 2010","""Fifty-three percent of teens  in Central Falls are getting pregnant.""",false,candidate forum,Rhode Island; Children; Economy; Education; Families; Health Care; Women,C. Eugene Emery Jr.,"June 25, 2010",https://www.politifact.com/factchecks/2010/jun/25/lincoln-chafee/chafee-says-53-percent-teenagers-central-falls-are/
Jane Kidd,"June 10, 2010","""Health reform eliminates co-pays, deductibles, and other costs for preventative care and provides for free annual wellness checkups starting next year.""",mostly-true,op-ed.,Georgia; Health Care,Willoughby Mariano,"June 23, 2010",https://www.politifact.com/factchecks/2010/jun/23/jane-kidd/health-reform-gives-seniors-free-checkups-democrat/
Snooki,"June 7, 2010","""Obama put a 10 percent tax on tanning.""",true,"video promo for ""Jersey Shore""",National; Health Care,Robert Farley,"June 21, 2010",https://www.politifact.com/factchecks/2010/jun/21/snooki/snooki-says-obama-put-10-percent-tax-tannning/
Rick Barber,"June 13, 2010","""Without representation, (the IRS) can increase taxes.""",pants-fire,political ad,National; Health Care; Message Machine 2010; Taxes,Robert Farley,"June 18, 2010",https://www.politifact.com/factchecks/2010/jun/18/rick-barber/alabama-congressional-candidate-rick-barbers-gathe/
Florida First Initiative,"June 9, 2010","Of hospitals in Rick Scott’s Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door.""",mostly-false,TV ad,Health Care; Message Machine 2010; Florida,Cristina Silva,"June 15, 2010",https://www.politifact.com/factchecks/2010/jun/15/florida-first-initiative/groups-ad-attacks-rick-scott-over-history-columbia/
Bill McCollum,"June 10, 2010","Rick Scott's former health care company, Columbia/HCA, committed ""fraud.""",true,statement from his campaign,Candidate Biography; Health Care; Florida,Aaron Sharockman,"June 10, 2010",https://www.politifact.com/factchecks/2010/jun/10/bill-mccollum/rick-scott-leading-polls-opponents-pull-out-fraud-/
Chain email,"June 10, 2010","Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.""",pants-fire,chain e-mail,National; Health Care; Taxes,Angie Drobnic Holan,"June 10, 2010",https://www.politifact.com/factchecks/2010/jun/10/chain-email/w-2-tax-forms-hr-3590-health-insurance-pay-taxes/
Bud Chiles,"June 3, 2010","""Almost 1 million children ... have no health insurance in this state.""",true,announcing his campaign for governor.,Health Care; Florida,Aaron Sharockman,"June 9, 2010",https://www.politifact.com/factchecks/2010/jun/09/bud-chiles/bud-chiles-1-million-children-health-insurance/
