statement_originator,statement_date,statement,verdict,statement_source,tags,factchecker,factcheck_date,factcheck_analysis_link
Stephen Colbert,"July 6, 2010","""It turns out that Texas has an $18 billion budget shortfall and can't afford its new science textbooks.""",mostly-true,segement on The Colbert Report,Education; Texas,Ciara O'Rourke,"July 23, 2010",https://www.politifact.com/factchecks/2010/jul/23/stephen-colbert/stephen-colbert-says-texas-cant-afford-new-science/
Rick Perry,"July 13, 2010","""We have more kids take the SAT than any other state in the nation. I mean a high percentage of our kids take the SAT.""",mostly-false,interview with CNBC,Education; Texas,Ciara O'Rourke,"July 22, 2010",https://www.politifact.com/factchecks/2010/jul/22/rick-perry/rick-perry-says-texas-has-high-percentage-students/
Scott Hochberg,"June 25, 2010","""Only about a third"" of Texans who enroll in college graduate.",true,speech at a caucus at the Texas Democratic convention,Education; Texas,Ciara O'Rourke,"July 13, 2010",https://www.politifact.com/factchecks/2010/jul/13/scott-hochberg/hochberg-says-only-one-third-texas-college-student/
Alex Sink,"July 8, 2010","""Florida’s high school graduation rate falls well below the national average.""",true,statement on her campaign website,Education; Florida,Cristina Silva,"July 8, 2010",https://www.politifact.com/factchecks/2010/jul/08/alex-sink/alex-sink-says-floridas-grad-rates-are-low/
Bud Chiles,"July 7, 2010","""Today, Florida is in 50th place in spending on education.""",half-true,statement on his campaign website,Education; Florida,Cristina Silva,"July 7, 2010",https://www.politifact.com/factchecks/2010/jul/07/bud-chiles/chiles-needs-schooling-education-rankings/
DuBose Porter,"June 10, 2010","Says he ""fought against $3 billion in cuts to public education since 2003.""",true,for DuBose Porter's gubernatorial campaign,Georgia; Education,Willoughby Mariano,"June 28, 2010",https://www.politifact.com/factchecks/2010/jun/28/dubose-porter/gubernatorial-candidate-touts-record-education-cut/
Lincoln Chafee,"May 4, 2010","""Fifty-three percent of teens  in Central Falls are getting pregnant.""",false,candidate forum,Rhode Island; Children; Economy; Education; Families; Health Care; Women,C. Eugene Emery Jr.,"June 25, 2010",https://www.politifact.com/factchecks/2010/jun/25/lincoln-chafee/chafee-says-53-percent-teenagers-central-falls-are/
Roy Barnes,"February 12, 2010","Georgia could get money for schools by scraping ""the gold off the gold dome"" of the state Capitol.",pants-fire,speech,Georgia; Education,Jim Tharpe,"June 15, 2010",https://www.politifact.com/factchecks/2010/jun/15/roy-barnes/barnes-suggests-mining-state-capitol-education-gol/
John Oxendine,"June 4, 2010","Georgia has ""a dropout rate that’s higher"" than Alabama's.",true,campaign video on his website,Georgia; Education; Message Machine 2010,Willoughby Mariano,"June 14, 2010",https://www.politifact.com/factchecks/2010/jun/14/john-oxendine/oxendine-says-georgia-has-higher-dropout-rate-alab/
Thurbert Baker,"April 29, 2010","""Our school test scores are right at the bottom.""",half-true,speech,Georgia; Education,Eric Stirgus,"June 8, 2010",https://www.politifact.com/factchecks/2010/jun/08/thurbert-baker/baker-says-test-scores-show-georgia-failing-studen/
John Oxendine,"June 3, 2010","""We have SAT scores lower than that of Alabama.""",half-true,a video on his Web site.,Georgia; Education; Message Machine 2010,Willoughby Mariano,"June 5, 2010",https://www.politifact.com/factchecks/2010/jun/05/john-oxendine/sat-scores/
Kathy Miller,"May 18, 2010","""A Houston school district analysis found that the (State Board of Education) more than quadrupled the number of historical figures students must learn about.""",half-true,op-ed article,Education; Texas,Meghan Ashford-Grooms,"June 3, 2010",https://www.politifact.com/factchecks/2010/jun/03/kathy-miller/miller-state-board-education-more-quadrupled-numbe/
Empower Texans,"May 14, 2010","""There are 321,092 public school teachers in Texas. And there are 313,850 non-teachers in our public schools.""",mostly-true,Web video,Education; Message Machine 2010; Taxes; Texas,Ciara O'Rourke,"May 28, 2010",https://www.politifact.com/factchecks/2010/may/28/empower-texans/pac-says-texas-public-schools-employ-one-non-teach/
Rodney Ellis,"May 14, 2010","Says that in three legislative sessions, his proposals opening  pre-kindergarten to all Texas 4-year-olds never got heard or voted out  of committee.",mostly-true,interview.,Children; Education; Texas,W. Gardner Selby,"May 25, 2010",https://www.politifact.com/factchecks/2010/may/25/rodney-ellis/state-senator-thrice-filed-proposals-offer-pre-kin/
Robert Koons,"May 18, 2010","""In the history department at the University of Texas, out of 50 registered voters, only one is a Republican.""",false,opinion piece published,Education; Texas,Ciara O'Rourke,"May 23, 2010",https://www.politifact.com/factchecks/2010/may/23/robert-koons/philosophy-professor-says-only-one-50-registered-v/
John Barrasso,"May 10, 2010","On military recruiters at Harvard, Elena Kagan ""took a position and the  Supreme Court ruled unanimously that she was wrong.""",true,interview on Fox News,National; Education; Kagan Nomination; LGBTQ; Military; Supreme Court,Angie Drobnic Holan,"May 10, 2010",https://www.politifact.com/factchecks/2010/may/10/john-barrasso/supreme-court-rejected-arguments-kagan-promoted/
Rick Perry,"April 6, 2010","""The percent of students who enter high school and eventually earn a diploma or equivalent, or who remain in pursuit of a diploma or equivalent, is 90 percent.""",half-true,press release,Children; Education; Texas,Meghan Ashford-Grooms,"May 9, 2010",https://www.politifact.com/factchecks/2010/may/09/rick-perry/perry-says-90-students-graduate-get-ged-or-continu/
Jerry Patterson,"April 27, 2010","""We’re making more than  ever off oil and gas right now, but it’s no secret that oil production  in Texas peaked in the 1970s.""",mostly-true,newspaper column,Children; Education; Energy; Texas,W. Gardner Selby,"May 2, 2010",https://www.politifact.com/factchecks/2010/may/02/jerry-patterson/land-commissioner-says-state-getting-most-ever-oil/
Jerry Patterson,"April 27, 2010","Says Texas General Land Office ""has earned the school  children of Texas $451,932.89 on wind leases that haven't produced a  watt of energy.""",true,newspaper column,Children; Education; Energy; State Budget; Texas,W. Gardner Selby,"April 30, 2010",https://www.politifact.com/factchecks/2010/apr/30/jerry-patterson/land-commissioner-jerry-patterson-says-wind-leases/
Democratic National Committee,"April 7, 2010","""The Health Care  and Education Reconciliation Act is the largest-ever investment in  higher education.""",mostly-false,press release.,Education; Federal Budget; Texas,W. Gardner Selby,"April 21, 2010",https://www.politifact.com/factchecks/2010/apr/21/democratic-national-committee/texas-organizer-democratic-group-says-student-lend/
Dan Gelber,"April 8, 2010","Florida teachers are ""already paid $5,000 below the national average.""",mostly-true,letter posted on his campaign Web site.,Education; Florida,Lukas Pleva,"April 19, 2010",https://www.politifact.com/factchecks/2010/apr/19/dan-gelber/gelber-says-florida-teacher-salaries-5000-lower-na/
Charlie Crist,"April 15, 2010",The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through.,half-true,a press conference announcing veto of SB 6.,Education; Health Care; Florida,Aaron Sharockman,"April 16, 2010",https://www.politifact.com/factchecks/2010/apr/16/charlie-crist/SB6-Crist-veto-health-care/
Adam Hasner,"April 15, 2010","Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill.",true,press release.,Education; Florida,Aaron Sharockman,"April 15, 2010",https://www.politifact.com/factchecks/2010/apr/15/adam-hasner/charlie-crist-SB6-adam-hasner/
Frederica Wilson,"April 9, 2010","Says she introduced a ban on ""dirty dancing.""",mostly-true,her campaign Web site.,Candidate Biography; Children; Education; Pop Culture; Florida,Amy Sherman,"April 9, 2010",https://www.politifact.com/factchecks/2010/apr/09/frederica-wilson/wilson-banned-dirty-dancing/
Florida Chamber of Commerce,"April 2, 2010","The proposed education changes ""will not cut one teacher's pay.""",mostly-true,television advertisement.,Education; Florida,Aaron Sharockman,"April 7, 2010",https://www.politifact.com/factchecks/2010/apr/07/florida-chamber-commerce/florida-chamber-says-education-proposals-wont-cut-/
Paula Dockery,"April 3, 2010","""Teachers will not be able to return to work after raising their children.""",mostly-false,opinion column,Education; Families; Florida,Amy Sherman,"April 6, 2010",https://www.politifact.com/factchecks/2010/apr/06/paula-dockery/dockery-says-sb-6-would-not-allow-teachers-return-/
Alex Sink,"March 31, 2010",The Senate Republican education plan is an unfunded mandate for local school districts.,true,press release,Education; Florida,Aaron Sharockman,"April 5, 2010",https://www.politifact.com/factchecks/2010/apr/05/alex-sink/alex-sink-education-bill-unfunded-mandate/
Florida Education Association,"April 2, 2010","The Florida House is ""holding the FINAL public hearing"" of a controversial education bill in the middle of spring break...""when they hope (teachers) are not watching or listening.""",false,statement on the group's Web site,Education; Florida,Aaron Sharockman,"April 2, 2010",https://www.politifact.com/factchecks/2010/apr/02/florida-education-association/teacher-tenure-hearing-spring-break/
Foundation for Florida's Future,"March 26, 2010",''Both Democrats and Republicans are advocating for the use of student test scores to measure teacher effectiveness.'',half-true,press release,Bipartisanship; Education; Florida,Carol Rosenberg,"April 2, 2010",https://www.politifact.com/factchecks/2010/apr/02/foundation-floridas-future/foundation-floridas-future-claims-theres-bipartisa/
Lindsey Graham,"March 24, 2010","""The average student will be spending $1,700 to $1,800 more during the life of their loan because of this surcharge.""",false,"appearance on the Fox News show ""On the Record"" with Greta Van Susteren",National; Economy; Education; Health Care,Catharine Richert,"March 30, 2010",https://www.politifact.com/factchecks/2010/mar/30/lindsey-graham/new-bill-doesnt-alter-interest-rate/
Don Gaetz,"March 23, 2010","The cost to implement Florida's class size amendment so far has been ""$16 billion.""",true,debate on the Senate floor.,Education; Florida,Aaron Sharockman,"March 24, 2010",https://www.politifact.com/factchecks/2010/mar/24/don-gaetz/florida-don-gaetz-class-size-16-billion/
Bill White,"March 17, 2010","""Last week the Texas State Board of Education (SBOE), led by Rick Perry's appointee, voted to remove Thomas Jefferson from social studies textbook standards. That's right. Thomas Jefferson... was deleted from a list of historical figures who inspired political change.""",half-true,e-mail,Education; Texas,Ciara O'Rourke,"March 24, 2010",https://www.politifact.com/factchecks/2010/mar/24/bill-white/white-says-state-board-education-led-perry-appoint/
Barbara Cargill,"March 11, 2010","""The Federal Reserve system has presided over about a 95... percent decline in the U.S. dollar.""",mostly-false,State Board of Education meeting,Economy; Education; Texas,Ciara O'Rourke,"March 22, 2010",https://www.politifact.com/factchecks/2010/mar/22/barbara-cargill/barbara-cargill-says-federal-reserve-presided-over/
Pat Carlson,"March 11, 2010","""In Texas, schools do not even have to teach sex education.""",true,e-mail,Education; Texas,Ciara O'Rourke,"March 20, 2010",https://www.politifact.com/factchecks/2010/mar/20/pat-carlson/texas-eagle-forum-says-texas-schools-dont-have-tea/
Gretchen Carlson,"March 10, 2010",Says the Texas State Board of Education is considering eliminating references to Christmas and the Constitution in textbooks.,pants-fire,episode of Fox & Friends,Education; Texas,Ciara O'Rourke,"March 12, 2010",https://www.politifact.com/factchecks/2010/mar/12/gretchen-carlson/gretchen-carlson-says-state-board-education-consid/
Charlie Crist,"March 2, 2010","""Our graduation rate is the highest it's ever been.""",mostly-true,his State of the State address,Education; Florida,Lee Logan,"March 3, 2010",https://www.politifact.com/factchecks/2010/mar/03/charlie-crist/crist-claims-highest-graduation-rate-ever/
Ken Mercer,"February 19, 2010","Challenger Tim Tuggey ""is a lobbyist who donated over $41,000 to Democrats who support abortion and same-sex marriage.""",mostly-false,advertisement,Abortion; Education; Elections; LGBTQ; Texas,W. Gardner Selby,"March 1, 2010",https://www.politifact.com/factchecks/2010/mar/01/ken-mercer/ken-mercer-member-state-board-education-says-chall/
