statement_originator,statement_date,statement,verdict,statement_source,tags,factchecker,factcheck_date,factcheck_analysis_link
Tom Leppert,"January 12, 2012","Says ""we brought crime rate down by 30 percent"" when he was mayor of Dallas.",mostly-true,U.S. Senate debate hosted by Empower Texans and the Texas Public Policy Foundation,City Budget; Federal Budget; Crime; Texas,Sue Owen,"February 3, 2012",https://www.politifact.com/factchecks/2012/feb/03/tom-leppert/tom-leppert-says-he-and-others-brought-down-dallas/
Jim Moran,"January 10, 2012","""The U.S. gun homicide rate is 20 times the combined rate of other western nations.""",mostly-true,newspaper column.,Crime; Guns; Virginia,Nancy Madsen,"January 27, 2012",https://www.politifact.com/factchecks/2012/jan/27/jim-moran/rep-jim-moran-says-us-gun-homicide-rate-20-times-h/
Kasim Reed,"January 19, 2012","""We have cut crime across every single zone in the city of Atlanta by between 10 percent and 16 percent, depending on the zone.""",half-true,State of the City address,Georgia; Crime,Willoughby Mariano,"January 27, 2012",https://www.politifact.com/factchecks/2012/jan/27/kasim-reed/atlanta-crime-down-details-inaccurate/
No Casinos,"January 19, 2012","Nevada is No. 1 in unemployment, violent crime, car theft, divorce, robberies and foreclosures.",mostly-true,television ad,Economy; Gambling; Crime; Florida,Amy Sherman,"January 26, 2012",https://www.politifact.com/factchecks/2012/jan/26/no-casinos/nevada-no-1-unemployment-violent-crime-car-theft-d/
"Eddie Lucio, Jr.","January 6, 2012",Says Texas does not regulate the appearance of some kinds of imitation firearms sold in Texas.,mostly-true,interview.,Criminal Justice; Crime; Guns; Texas,Katie Glueck,"January 24, 2012",https://www.politifact.com/factchecks/2012/jan/24/eddie-lucio-jr/eddie-lucio-says-texas-does-not-regulate-appearanc/
AFSCME,"January 20, 2012","""While Romney was a director of the Damon Corporation, the company was defrauding Medicare of millions.""",mostly-true,television ad,Corporations; Health Care; Crime; Medicare; Message Machine 2012; Florida,Angie Drobnic Holan,"January 23, 2012",https://www.politifact.com/factchecks/2012/jan/23/afscme/was-mitt-romney-director-company-charged-medicare-/
Restore Our Future,"January 13, 2012","Says Rick Santorum ""voted to let convicted felons vote.""",half-true,television ad,Criminal Justice; Elections; Crime; Message Machine 2012; Florida,Angie Drobnic Holan,"January 17, 2012",https://www.politifact.com/factchecks/2012/jan/17/restore-our-future/super-pac-rick-santorum-felon-voting-rights/
Rob Cornilles,"January 10, 2012",Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,true,debate,Oregon; Criminal Justice; Crime; Message Machine 2012; Voting Record,Janie Har,"January 14, 2012",https://www.politifact.com/factchecks/2012/jan/14/rob-cornilles/was-suzanne-bonamici-sole-no-vote-senate-drunk-dri/
Chris Abele,"December 15, 2011",Says Milwaukee County buses are no less safe now than a year or two ago.,mostly-false,television interview,Crime; Transportation; Wisconsin,Dave Umhoefer,"January 5, 2012",https://www.politifact.com/factchecks/2012/jan/05/chris-abele/milwaukee-county-executive-chris-abele-says-county/
David Cicilline,"November 18, 2011","Enacting the Right-to-Carry Act would amount to ""expanding the rights of sex offenders, terrorists, child predators, and abusers to carry concealed weapons across state lines.’’",half-true,fundraising letter,Rhode Island; Legal Issues; Crime; Public Safety; Guns,Lynn Arditi,"January 1, 2012",https://www.politifact.com/factchecks/2012/jan/01/david-cicilline/rep-david-cicilline-says-right-carry-act-would-exp/
Kyleen Wright,"December 6, 2011",Says murder is the chief cause of death for pregnant women.,mostly-false,Twitter message.,Crime; Women; Texas,W. Gardner Selby,"December 26, 2011",https://www.politifact.com/factchecks/2011/dec/26/kyleen-wright/anti-abortion-activist-says-murder-no-1-killer-pre/
Rick Perry,"December 10, 2011",Says the Obama administration catches and releases nonviolent illegal immigrants.,half-true,Republican presidential debate,Immigration; Criminal Justice; Crime; Texas,W. Gardner Selby,"December 16, 2011",https://www.politifact.com/factchecks/2011/dec/16/rick-perry/rick-perry-says-federal-government-catches-and-rel/
Mike DeWine,"November 18, 2011","""At a minimum, 40 percent of those who view child pornography end up molesting children as a result.""",mostly-false,news conference,Ohio; Children; Crime,Aaron Marshall,"November 30, 2011",https://www.politifact.com/factchecks/2011/nov/30/mike-dewine/mike-dewine-cites-link-between-viewing-child-porno/
David Mellon,"October 27, 2011","""The job [of correctional officer] lowers your life expectancy . . . Metropolitan did a study in, I believe it was 1998, and the life expectancy was 58.""",false,testimony at a state pension hearing,Rhode Island; Crime; Pensions; Retirement; Unions; Workers,C. Eugene Emery Jr.,"November 16, 2011",https://www.politifact.com/factchecks/2011/nov/16/david-mellon/rhode-island-corrections-union-president-david-mel/
Frank Ortis,"November 5, 2011",The city of Pembroke Pines doesn't have a vote in a plan to build a detention center in Southwest Ranches.,mostly-false,meeting,Immigration; Crime; Voting Record; Florida,Amy Sherman,"November 10, 2011",https://www.politifact.com/factchecks/2011/nov/10/frank-ortis/pembroke-pines-vote-southwest-ranches/
Joe Biden,"October 12, 2011","""In 2008, when Flint had 265 sworn officers on their police force, there were 35 murders and 91 rapes in this city. In 2010, when Flint had only 144 police officers, the murder rate climbed to 65, and rapes … climbed to 229.""",half-true,"Flint, Mich.",National; Crime,Angie Drobnic Holan,"October 25, 2011",https://www.politifact.com/factchecks/2011/oct/25/joe-biden/update-joe-biden-says-murders-and-rapes-increased/
Cory Booker,"October 13, 2011","Says ""if you are shot in the city of Newark, you have over an 80 percent chance that you've been arrested before an average of 10 times.""",mostly-true,radio interview on WBGO’s “Newark Today”,New Jersey; Criminal Justice; Crime; Guns,Erin O'Neill,"October 24, 2011",https://www.politifact.com/factchecks/2011/oct/24/cory-booker/cory-booker-says-newark-shooting-victims-have-high/
James Langevin,"September 21, 2011","""Foster children are disproportionately victims of identity theft.""",false,speech,Rhode Island; Children; Consumer Safety; Families; Financial Regulation; Crime,C. Eugene Emery Jr.,"October 20, 2011",https://www.politifact.com/factchecks/2011/oct/20/james-langevin/ri-rep-james-langevin-says-foster-children-are-mor/
Chris Abele,"September 29, 2011","The Milwaukee County sheriff’s department  ""plays only a limited role as a traditional law enforcement agency"" and in 2009 reported far fewer crimes to the FBI than the University of Wisconsin-Milwaukee police did.",half-true,speech,County Budget; County Government; Crime; Wisconsin,Tom Kertscher,"October 17, 2011",https://www.politifact.com/factchecks/2011/oct/17/chris-abele/milwaukee-county-executve-says-sheriffs-office-pla/
Jose Rodriguez,"September 9, 2011","Says El Paso was named America’s ""Safest Large City"" a year after San Antonio, Houston and Dallas had the nation’s highest crime rates.",mostly-false,press release.,Immigration; Crime; Public Safety; Texas,Sue Owen,"October 11, 2011",https://www.politifact.com/factchecks/2011/oct/11/jose-rodriguez/jose-rodriguez-says-el-paso-was-named-safest-large/
Michael Moore,"September 28, 2011","""Not a single banker, a CEO from Wall Street, anyone from corporate America — nobody, (there was) not one arrest of any of these people who brought down the economy in 2008.""",mostly-true,"interview on ""Democracy Now""",National; Financial Regulation; Crime; Occupy Wall Street,Angie Drobnic Holan,"October 7, 2011",https://www.politifact.com/factchecks/2011/oct/07/michael-moore/no-ceos-have-been-arrested-bringing-down-economy-s/
Gary Johnson,"September 19, 2011","Says the United States has the highest incarceration rate in the world with 2.3 million inmates, and the majority of Americans are imprisoned because they sold small amounts of drugs.",half-true,interview with the editorial board of the 'Telegraph.',National; Criminal Justice; Drugs; Crime; New Hampshire 2012; Marijuana,Maryalice Gill,"September 22, 2011",https://www.politifact.com/factchecks/2011/sep/22/gary-johnson/gary-johnson-says-us-prisons-are-packed-small-time/
Valerie Vainieri Huttle,"September 6, 2011","Says ""160,000 kids stay home every day because they are afraid to go to school because of bullying.""",mostly-false,at a news conference,New Jersey; Education; Crime,Erin O'Neill,"September 15, 2011",https://www.politifact.com/factchecks/2011/sep/15/valerie-vainieri-huttle/assemblywoman-valerie-vainieri-huttle-says-160000-/
Sandra Cunningham,"July 11, 2011",Says a Senate resolution would restore $140 in monthly general assistance payments and prevent people from committing crime.,pants-fire,speech on the State Senate floor,New Jersey; Crime; Poverty; State Budget,Erin O'Neill,"August 18, 2011",https://www.politifact.com/factchecks/2011/aug/18/sandra-cunningham/sen-sandra-cunningham-claims-new-jersey-residents-/
Shirley Turner,"July 12, 2011","Says unemployment in Trenton is ""twice as much as what we see in every other area of the state"" and, as a result, ""we have seen an increase in crime.""",mostly-false,speech on the Senate floor,New Jersey; Jobs; Crime,Bill Wichert,"July 26, 2011",https://www.politifact.com/factchecks/2011/jul/26/shirley-turner/sen-shirley-turner-claims-unemployment-trenton-dou/
Raymond Lesniak,"July 12, 2011","Says ""the most dangerous time for children"" is from ""3 to 6 p.m., during which time juvenile crime rates triple""",half-true,testimony during a Senate hearing,New Jersey; Children; Education; Crime,Erin O'Neill,"July 25, 2011",https://www.politifact.com/factchecks/2011/jul/25/raymond-lesniak/state-sen-raymond-lesniak-says-juvenile-crime-rate/
Bob McDonnell,"June 21, 2011","""Our crime rate continues to plummet.""",mostly-true,Bill-signing ceremony,Crime; Virginia,Wes Hester,"July 11, 2011",https://www.politifact.com/factchecks/2011/jul/11/bob-mcdonnell/gov-bob-mcdonnell-says-virginias-crime-rate-contin/
Cory Booker,"May 10, 2011","The ACLU didn't call for an investigation (of the Newark police department), they called for an immediate federal monitor.",false,radio interview on the Brian Lehrer show,New Jersey; Ethics; Crime,Caryn Shinske,"June 22, 2011",https://www.politifact.com/factchecks/2011/jun/22/cory-booker/newark-mayor-cory-booker-says-aclu-sought-monitor-/
Turn Right USA,"June 13, 2011","""Janice Hahn hired hard-core gang members with taxpayer money to be 'gang-intervention specialists.' She even helped them get out of jail, so they could rape and kill again.""",false,YouTube video,National; Crime,Robert Farley,"June 20, 2011",https://www.politifact.com/factchecks/2011/jun/20/turn-right-usa/video-accuses-janice-hahn-hiring-gang-members-taxp/
Michael Cutler,"June 7, 2011","""A couple of hundred American cities are infested by members of the Mexican cartels.""",true,"appearance on the ""Helen Glover ShowV",Rhode Island; Drugs; Homeland Security; Crime,C. Eugene Emery Jr.,"June 19, 2011",https://www.politifact.com/factchecks/2011/jun/19/michael-cutler/immigration-expert-says-hundreds-us-cities-have-be/
Ray Lewis,"May 25, 2011","""Do this research … watch how much crime picks up if you take away [football].""",false,interview,Georgia; Crime,Eric Stirgus,"June 17, 2011",https://www.politifact.com/factchecks/2011/jun/17/ray-lewis/ray-lewis-crime-claim-gets-flagged/
Roberto DaSilva,"May 25, 2011","""Ten percent of violent deaths in the U.S. each year are due to strangulation.""",mostly-false,speech on the floor of the Rhode Island House of Representatives.,Rhode Island; Criminal Justice; Legal Issues; Crime; Women,C. Eugene Emery Jr.,"June 12, 2011",https://www.politifact.com/factchecks/2011/jun/12/roberto-dasilva/ri-rep-dasilva-says-1-10-violent-deaths-us-are-cau/
Wisconsin Professional Police Association,"May 31, 2011",Assaults on Wisconsin law enforcement officers are up 224 percent statewide since 2005,mostly-true,press release,Crime; State Budget; Wisconsin,Dave Umhoefer,"June 8, 2011",https://www.politifact.com/factchecks/2011/jun/08/wisconsin-professional-police-association/assaults-police-have-surged-mostly-milwaukee-count/
Janet Napolitano,"May 7, 2011","""We have seized more currency, more drugs, more outbound arms in the past year than any year in our country’s history.""",half-true,speech before the Atlanta Press Club,Georgia; Immigration; Crime; Marijuana; Guns,Willoughby Mariano,"June 3, 2011",https://www.politifact.com/factchecks/2011/jun/03/janet-napolitano/homeland-security-chief-says-more-contraband-being/
Kathleen Passidomo,"May 30, 2011","""It is a greater crime to have an untagged alligator than to host an open house party (for kids).""",true,newspaper article,Alcohol; Animals; Children; Crime; Florida,Amy Sherman,"June 2, 2011",https://www.politifact.com/factchecks/2011/jun/02/kathleen-passidomo/illegal-gator-trapping-vs-underage-drinking-partie/
E.J. Finocchio,"April 24, 2011","""Most of your serial killers, most of your people who commit domestic violence, they start off by abusing animals.""",false,television interview,Animals; Rhode Island; Children; Crime; Public Safety,C. Eugene Emery Jr.,"May 31, 2011",https://www.politifact.com/factchecks/2011/may/31/ej-finocchio/rhode-island-society-prevention-cruelty-animals-ch/
Louie Gohmert,"May 10, 2011","Says Gov. Rick Perry has been ""begging"" for the federal government to send the Coast Guard to patrol two lakes on the U.S.-Mexico border.",false,radio interview.,Immigration; Crime; Texas,W. Gardner Selby,"May 24, 2011",https://www.politifact.com/factchecks/2011/may/24/louie-gohmert/louie-gohmert-says-gov-rick-perry-begging-coast-gu/
